EXP_FOLDER,B,n_i,phi_true,seed,method,Beta,Beta_vec,Phi,Sigmasq,Tausq,ELBO,tau_selected,Sigmasq_phi,results_path,n_correct_perm_s,n_correct_perm_x
vary_B2_annealed,100,6,2.0,30,GPArealModel,1.5747002363204956,,0.4126754099371502,4.20261208855546,2.3816712356756886,,,10.18381998868193,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_30.pt,,
vary_B2_annealed,100,6,2.0,30,GPmodel,1.9326410293579102,,0.638280288514585,4.660989310869707,0.44319227297200803,,,7.302417753988343,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_30.pt,,
vary_B2_annealed,100,6,2.0,30,VI_best_tau_by_ELBO,1.9349101781845093,,0.2276449352502823,8.213747688377632,1.1785954992255412,-1031.8042724609375,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_30.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,31,GPArealModel,2.130303144454956,,0.48854978505192204,4.486678084130256,1.3474212633937488,,,9.183666069269524,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_31.pt,,
vary_B2_annealed,100,6,2.0,31,GPmodel,1.9872194528579712,,0.5667444203368334,4.3114535623674,0.46805254929401047,,,7.607403633202021,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_31.pt,,
vary_B2_annealed,100,6,2.0,31,VI_best_tau_by_ELBO,1.9980411529541016,,0.22697758674621582,6.917116910627716,1.1279240757755036,-1005.6758911132813,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_31.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,32,GPArealModel,1.6606950759887695,,0.41358922866120534,5.393724863791064,0.17611049437416793,,,13.041260482654817,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_32.pt,,
vary_B2_annealed,100,6,2.0,32,GPmodel,1.9792505502700806,,0.5587758491294907,4.894664493010099,0.36530836731013816,,,8.75962069698508,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_32.pt,,
vary_B2_annealed,100,6,2.0,32,VI_best_tau_by_ELBO,1.9760421514511108,,0.22736454010009766,6.77706500033956,1.1294050608857822,-1003.67451171875,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_32.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,33,GPArealModel,2.375467538833618,,0.30070305697082605,6.73341014409736,0.5217667812147786,,,22.392223783580057,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_33.pt,,
vary_B2_annealed,100,6,2.0,33,GPmodel,1.9799747467041016,,0.3611397793146542,5.8638979624023,0.5872958618715651,,,16.237197612321733,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_33.pt,,
vary_B2_annealed,100,6,2.0,33,VI_best_tau_by_ELBO,2.070350408554077,,0.22630265355110168,6.65471797880621,1.20828019540392,-1025.8533325195312,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_33.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,34,GPArealModel,1.9448935985565186,,0.4135642324517832,4.618764142575708,0.7541156690048704,,,11.168190525553253,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_34.pt,,
vary_B2_annealed,100,6,2.0,34,GPmodel,2.050654411315918,,0.5094806656617812,4.170222269838323,0.581833946871185,,,8.18524146430853,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_34.pt,,
vary_B2_annealed,100,6,2.0,34,VI_best_tau_by_ELBO,2.050194263458252,,0.22593247890472412,6.254025749122366,1.1807124457682945,-1008.0732055664063,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_34.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,35,GPArealModel,1.7353581190109253,,0.38106812578418636,2.497256633825461,1.651929018995798,,,6.553307571150032,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_35.pt,,
vary_B2_annealed,100,6,2.0,35,GPmodel,2.0017218589782715,,0.6040126329494999,2.8075842984078028,0.6077058162501422,,,4.648221155073984,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_35.pt,,
vary_B2_annealed,100,6,2.0,35,VI_best_tau_by_ELBO,1.9694668054580688,,0.225585475564003,4.582214661562813,1.1011422736634382,-973.3142333984375,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_35.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,36,GPArealModel,2.2100634574890137,,0.6271369289525407,2.9455693298607852,0.9902790835701778,,,4.696851985387859,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_36.pt,,
vary_B2_annealed,100,6,2.0,36,GPmodel,2.096125602722168,,0.6280189942300662,3.1911784155184555,0.4965586715137788,,,5.08134060408595,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_36.pt,,
vary_B2_annealed,100,6,2.0,36,VI_best_tau_by_ELBO,2.0967376232147217,,0.22640877962112427,5.68745788145687,1.0471259563194792,-973.1364990234375,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_36.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,37,GPArealModel,2.2609312534332275,,0.3817631310788949,6.0901077722627734,0.08911829350039226,,,15.952582312104402,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_37.pt,,
vary_B2_annealed,100,6,2.0,37,GPmodel,1.990805745124817,,0.516221337686818,4.8331726282865315,0.48697214989333976,,,9.362597543805384,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_37.pt,,
vary_B2_annealed,100,6,2.0,37,VI_best_tau_by_ELBO,2.070680856704712,,0.22669240832328796,7.059471056398361,1.1215646655134675,-1011.4208862304688,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_37.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,38,GPArealModel,1.786717176437378,,0.46504670842660256,4.197729769329612,1.6018523527222654,,,9.026469155177628,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_38.pt,,
vary_B2_annealed,100,6,2.0,38,GPmodel,1.97953462600708,,0.6182582505684999,4.288065505131493,0.4833927301045185,,,6.935719015781087,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_38.pt,,
vary_B2_annealed,100,6,2.0,38,VI_best_tau_by_ELBO,1.911778211593628,,0.2270556390285492,7.195078889010782,1.1725419789642364,-1020.8869262695313,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_38.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,39,GPArealModel,2.1900031566619873,,0.4758652904120972,5.085984230366199,0.10900624785961127,,,10.68786552169367,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_39.pt,,
vary_B2_annealed,100,6,2.0,39,GPmodel,2.073192596435547,,0.4916737769165291,4.870394519238591,0.49061351556736016,,,9.905743905608846,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_39.pt,,
vary_B2_annealed,100,6,2.0,39,VI_best_tau_by_ELBO,2.124189615249634,,0.22639957070350647,6.851584212272233,1.1213177496356255,-1005.5243774414063,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_39.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,40,GPArealModel,1.752787470817566,,0.5508624467122195,4.2393601534651015,1.2595545548368279,,,7.695859789984595,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_40.pt,,
vary_B2_annealed,100,6,2.0,40,GPmodel,2.0139968395233154,,0.544875115959364,4.522789942727967,0.5185208410061426,,,8.300599183658207,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_40.pt,,
vary_B2_annealed,100,6,2.0,40,VI_best_tau_by_ELBO,2.003941059112549,,0.2264133095741272,7.05420787100886,1.1735346420119734,-1010.4752197265625,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_40.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,41,GPArealModel,2.21290922164917,,1.0462061848045505,3.430052801159859,0.2265567783622262,,,3.2785629171181516,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_41.pt,,
vary_B2_annealed,100,6,2.0,41,GPmodel,2.0061235427856445,,0.7394431626872972,3.081935779731944,0.5717924442024759,,,4.167914364819494,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_41.pt,,
vary_B2_annealed,100,6,2.0,41,VI_best_tau_by_ELBO,1.9856302738189697,,0.22694139182567596,7.222356359442911,1.1311711216004785,-1003.5168701171875,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_41.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,42,GPArealModel,2.0983223915100098,,0.5401636596292734,3.5512118920151905,1.5080768597802223,,,6.574325815350978,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_42.pt,,
vary_B2_annealed,100,6,2.0,42,GPmodel,2.00514554977417,,0.6065987378327811,4.149009712659723,0.4587428510155083,,,6.839792854635754,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_42.pt,,
vary_B2_annealed,100,6,2.0,42,VI_best_tau_by_ELBO,1.9869567155838013,,0.22691066563129425,7.012392973190404,1.159187707164462,-1007.165625,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_42.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,43,GPArealModel,2.0460410118103027,,0.4237232434282809,4.188295179340147,1.7400930131627694,,,9.884506560115234,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_43.pt,,
vary_B2_annealed,100,6,2.0,43,GPmodel,1.9644869565963745,,0.5792944780246435,4.673242098236265,0.5210289648310685,,,8.067126954449343,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_43.pt,,
vary_B2_annealed,100,6,2.0,43,VI_best_tau_by_ELBO,1.975558876991272,,0.22671657800674438,7.285242772588599,1.2551857435914513,-1031.2864501953125,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_43.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,44,GPArealModel,1.9379271268844604,,0.5316415419896384,4.3355511037322625,0.8438567798899467,,,8.155026952007375,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_44.pt,,
vary_B2_annealed,100,6,2.0,44,GPmodel,2.071260690689087,,0.5927876733294615,4.4294847877409955,0.514625779962935,,,7.472295708954734,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_44.pt,,
vary_B2_annealed,100,6,2.0,44,VI_best_tau_by_ELBO,2.0565013885498047,,0.22666296362876892,7.2433837972250075,1.2238591588567787,-1025.0423583984375,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_44.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,45,GPArealModel,2.1405189037323,,0.7243042930206537,5.116641487344085,0.12818172841820877,,,7.0642153258619205,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_45.pt,,
vary_B2_annealed,100,6,2.0,45,GPmodel,1.9300570487976074,,0.6031357942820347,4.985738658761661,0.3118405079378642,,,8.266361748097909,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_45.pt,,
vary_B2_annealed,100,6,2.0,45,VI_best_tau_by_ELBO,1.9969450235366821,,0.22753585875034332,8.856146891194417,0.9821388196164013,-1008.0690795898438,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_45.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,46,GPArealModel,1.4961422681808472,,0.30875395076218964,6.657195561075503,0.6177060077854826,,,21.561491098790988,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_46.pt,,
vary_B2_annealed,100,6,2.0,46,GPmodel,2.0674102306365967,,0.33706130898155195,5.77390959238447,0.6176102880199784,,,17.130146470476348,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_46.pt,,
vary_B2_annealed,100,6,2.0,46,VI_best_tau_by_ELBO,2.052274703979492,,0.22622138261795044,6.304499435807422,1.2299797137179767,-1024.605908203125,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_46.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,47,GPArealModel,1.704439401626587,,0.3124153426368796,7.185159835797175,0.8590760584949608,,,22.998741915657092,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_47.pt,,
vary_B2_annealed,100,6,2.0,47,GPmodel,2.0176496505737305,,0.36591833235369386,6.125575437960884,0.5170479977653468,,,16.7402802657068,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_47.pt,,
vary_B2_annealed,100,6,2.0,47,VI_best_tau_by_ELBO,2.04207706451416,,0.226016104221344,7.011640389919759,1.1575866311499603,-1012.9871337890625,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_47.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,48,GPArealModel,2.020354747772217,,0.5790670825049936,4.388128980875343,0.6745455748477294,,,7.5779285568999715,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_48.pt,,
vary_B2_annealed,100,6,2.0,48,GPmodel,1.9728082418441772,,0.5409610084656491,4.309325757227531,0.4785391115956541,,,7.96605612935072,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_48.pt,,
vary_B2_annealed,100,6,2.0,48,VI_best_tau_by_ELBO,1.949908971786499,,0.22710224986076355,7.307434184062604,1.0693856267696318,-999.6844482421875,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_48.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,49,GPArealModel,2.0611672401428223,,1.038776808467969,4.080302318939756,0.324495415604022,,,3.9279874999881397,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_49.pt,,
vary_B2_annealed,100,6,2.0,49,GPmodel,2.0254385471343994,,0.7138815981106186,3.7689058352462887,0.5201713216973427,,,5.279455087820155,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_49.pt,,
vary_B2_annealed,100,6,2.0,49,VI_best_tau_by_ELBO,2.038996458053589,,0.22729100286960602,8.165536649009528,1.126687965915977,-1023.1494140625,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_49.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,50,GPArealModel,1.9488286972045898,,0.4675437414134385,4.655570594123039,0.9451855259965362,,,9.957508104051854,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_50.pt,,
vary_B2_annealed,100,6,2.0,50,GPmodel,2.0111351013183594,,0.4832269716822164,4.728887981780074,0.428438289585901,,,9.786059675679535,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_50.pt,,
vary_B2_annealed,100,6,2.0,50,VI_best_tau_by_ELBO,2.022127389907837,,0.2271839678287506,6.830290676717652,1.0091936576330554,-995.524365234375,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_50.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,51,GPArealModel,2.1304144859313965,,0.48867009390708566,5.843887466009259,0.2559409346448718,,,11.95875814557295,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_51.pt,,
vary_B2_annealed,100,6,2.0,51,GPmodel,1.9870550632476807,,0.44750527391880973,5.557074481376502,0.5651213615220904,,,12.417897185240133,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_51.pt,,
vary_B2_annealed,100,6,2.0,51,VI_best_tau_by_ELBO,1.99136221408844,,0.2267562448978424,7.832714451949598,1.197491502012548,-1037.9872802734376,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_51.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,52,GPArealModel,2.4699275493621826,,0.7151964527228172,3.5008573260290086,0.8911807989177737,,,4.8949590181843465,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_52.pt,,
vary_B2_annealed,100,6,2.0,52,GPmodel,1.9931540489196777,,0.6731851696168617,3.567704775989737,0.5912986748827852,,,5.299737630911075,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_52.pt,,
vary_B2_annealed,100,6,2.0,52,VI_best_tau_by_ELBO,2.0463075637817383,,0.22630944848060608,6.708227302349757,1.2418784062147379,-1009.2369262695313,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_52.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,53,GPArealModel,2.074554920196533,,0.3239829245851002,5.198140087649155,1.6230635199854966,,,16.044487820788735,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_53.pt,,
vary_B2_annealed,100,6,2.0,53,GPmodel,1.976266622543335,,0.40272301487243806,5.3389603698900565,0.511539961383456,,,13.257152367070862,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_53.pt,,
vary_B2_annealed,100,6,2.0,53,VI_best_tau_by_ELBO,1.9798648357391357,,0.22640234231948853,6.627205428133358,1.1027617153217464,-1002.4434692382813,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_53.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,54,GPArealModel,2.110883951187134,,0.48527541977475325,4.994690409537583,0.24157382749439293,,,10.29248588740788,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_54.pt,,
vary_B2_annealed,100,6,2.0,54,GPmodel,1.976494550704956,,0.5465625373416501,4.255239266943476,0.5668579007314276,,,7.785457246374671,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_54.pt,,
vary_B2_annealed,100,6,2.0,54,VI_best_tau_by_ELBO,1.978488802909851,,0.22646786272525787,7.109993718133567,1.1699132431474109,-1015.4513305664062,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_54.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,55,GPArealModel,2.300138473510742,,0.3984654974482273,5.526339737222443,0.5290017006458578,,,13.86905459221217,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_55.pt,,
vary_B2_annealed,100,6,2.0,55,GPmodel,2.0156033039093018,,0.49112699600436993,4.867935734296119,0.5838256916479673,,,9.911765742669145,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_55.pt,,
vary_B2_annealed,100,6,2.0,55,VI_best_tau_by_ELBO,2.038810968399048,,0.22637441754341125,7.119282652645436,1.2170347917123767,-1026.993994140625,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_55.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,56,GPArealModel,1.877419114112854,,0.2525872923333866,5.140469034559476,2.2704385165722747,,,20.351257527930738,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_56.pt,,
vary_B2_annealed,100,6,2.0,56,GPmodel,2.004950761795044,,0.46369402701665846,5.494910252431006,0.4255285799427353,,,11.85029336647806,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_56.pt,,
vary_B2_annealed,100,6,2.0,56,VI_best_tau_by_ELBO,2.0803701877593994,,0.22716568410396576,6.8932578986960875,1.0812677901869672,-1008.0993408203125,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_56.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,57,GPArealModel,1.5468508005142212,,0.23490425231675877,3.9943777684997968,1.83589956470678,,,17.004280378515848,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_57.pt,,
vary_B2_annealed,100,6,2.0,57,GPmodel,1.9177478551864624,,0.45289760170079263,4.46459448151872,0.6262972017794992,,,9.857845271762468,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_57.pt,,
vary_B2_annealed,100,6,2.0,57,VI_best_tau_by_ELBO,1.8920272588729858,,0.22554931044578552,5.694890253442619,1.245914154409844,-1011.2528442382812,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_57.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,58,GPArealModel,1.9668058156967163,,0.538470381035883,5.583635288950328,1.58474932644542,,,10.369438107642623,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_58.pt,,
vary_B2_annealed,100,6,2.0,58,GPmodel,1.9512557983398438,,0.6045160419868701,5.512021049839036,0.46256554799213573,,,9.118072419918933,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_58.pt,,
vary_B2_annealed,100,6,2.0,58,VI_best_tau_by_ELBO,1.9321458339691162,,0.22752279043197632,9.867729000804497,1.2297076981269328,-1061.8440185546874,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_58.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,59,GPArealModel,1.7376233339309692,,0.39741097650002816,5.505573571804102,0.11485783694603964,,,13.85360218354138,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_59.pt,,
vary_B2_annealed,100,6,2.0,59,GPmodel,2.023916482925415,,0.3934429324248733,4.782170662884705,0.6761863254480088,,,12.154674207543035,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_59.pt,,
vary_B2_annealed,100,6,2.0,59,VI_best_tau_by_ELBO,2.0033059120178223,,0.22576576471328735,6.565429524249832,1.2089481946817013,-1010.9761108398437,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_59.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,60,GPArealModel,2.3522167205810547,,0.38797225440271216,5.3302906438130195,0.350230357752462,,,13.738844938845086,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_60.pt,,
vary_B2_annealed,100,6,2.0,60,GPmodel,2.0505526065826416,,0.47974035767617085,4.607589498682604,0.48397217859509584,,,9.604339982988817,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_60.pt,,
vary_B2_annealed,100,6,2.0,60,VI_best_tau_by_ELBO,2.0696396827697754,,0.22692976891994476,6.486593569771815,1.0909254660139271,-1002.429931640625,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_60.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,61,GPArealModel,2.175821542739868,,0.49719097403850504,4.117439894956433,0.4179169607677496,,,8.28140515406371,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_61.pt,,
vary_B2_annealed,100,6,2.0,61,GPmodel,1.9664872884750366,,0.6416738471638858,3.646084042440013,0.5007469555994842,,,5.682145311913874,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_61.pt,,
vary_B2_annealed,100,6,2.0,61,VI_best_tau_by_ELBO,2.0031280517578125,,0.22614941000938416,6.15832156299628,1.1140802575369337,-998.6783813476562,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_61.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,62,GPArealModel,1.7007979154586792,,0.3384247834371557,6.431196719552263,0.13861828099603435,,,19.003326689714832,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_62.pt,,
vary_B2_annealed,100,6,2.0,62,GPmodel,1.9132180213928223,,0.4542821444613262,5.398255931893066,0.5801787401662613,,,11.883046687415266,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_62.pt,,
vary_B2_annealed,100,6,2.0,62,VI_best_tau_by_ELBO,1.878740668296814,,0.22636067867279053,6.9438238217255925,1.274418755942306,-1038.600537109375,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_62.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,63,GPArealModel,1.967612624168396,,0.516258354348849,3.9708229477030375,0.6895647866189906,,,7.691542256418093,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_63.pt,,
vary_B2_annealed,100,6,2.0,63,GPmodel,1.9453195333480835,,0.5508094880798262,3.492374441270694,0.6213388919904486,,,6.3404398741304195,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_63.pt,,
vary_B2_annealed,100,6,2.0,63,VI_best_tau_by_ELBO,1.9385968446731567,,0.22610622644424438,5.934905954843697,1.1659949330413113,-993.8726928710937,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_63.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,64,GPArealModel,1.7280144691467285,,0.49378678608532833,5.622186756063385,0.33686596618764836,,,11.385859068111735,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_64.pt,,
vary_B2_annealed,100,6,2.0,64,GPmodel,2.018655776977539,,0.5131732990482555,5.091854140675467,0.5845737514514058,,,9.92228970236556,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_64.pt,,
vary_B2_annealed,100,6,2.0,64,VI_best_tau_by_ELBO,1.9851855039596558,,0.2264406383037567,7.655108065080658,1.293127735256551,-1040.73388671875,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_64.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,65,GPArealModel,1.6773380041122437,,1.1251182543936378,3.18858615869176,0.2381970001254355,,,2.8340009116732277,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_65.pt,,
vary_B2_annealed,100,6,2.0,65,GPmodel,1.9957659244537354,,0.9534411422132109,3.115736835840531,0.36024117178054366,,,3.2678858692923725,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_65.pt,,
vary_B2_annealed,100,6,2.0,65,VI_best_tau_by_ELBO,1.951547622680664,,0.22703801095485687,6.9900448415559175,1.079176147420125,-995.6424560546875,0.9,,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_65.pt,6.0,6.0
vary_B2_annealed,100,6,2.0,66,GPArealModel,1.8045631647109985,,0.2947892234835574,4.642502370161894,2.101240286314225,,,15.748548455404583,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_66.pt,,
vary_B2_annealed,100,6,2.0,66,GPmodel,1.9191927909851074,,0.5199790665390859,4.556755516868217,0.5386720737948189,,,8.763344161520575,../data/results/Small_beta/vary_B2_annealed/B_100_n_6/phi_2.0/results_seed_66.pt,,
